time,DaymetV4,ACCESS-CM2_ssp585_r1i1p1f1_DBCCA_Daymet,BCC-CSM2-MR_ssp585_r1i1p1f1_DBCCA_Daymet,CNRM-ESM2-1_ssp585_r1i1p1f2_DBCCA_Daymet,MPI-ESM1-2-HR_ssp585_r1i1p1f1_DBCCA_Daymet,MRI-ESM2-0_ssp585_r1i1p1f1_DBCCA_Daymet,NorESM2-MM_ssp585_r1i1p1f1_DBCCA_Daymet
1984-10-25 12:00:00,14.608474,0.0,20.512459,3.7450843,0.0,0.0,10.6724615
1984-10-26 12:00:00,12.106178,4.1566257,13.47269,1.2959077,0.0,0.0,9.347002
1984-10-27 12:00:00,13.455945,12.562017,7.2995505,0.79983836,0.0,0.0,12.28434
1984-10-28 12:00:00,13.598202,8.150127,25.272564,0.6631419,0.0,0.7533252,24.623621
1984-10-29 12:00:00,11.592443,4.8872995,2.5614076,0.0,1.4910984,2.7906365,44.46112
1984-10-30 12:00:00,11.3674555,7.456963,0.35424262,0.0,0.0669563,0.32920378,19.75881
1984-10-31 12:00:00,15.439737,0.19213028,8.013929,0.0,3.6326203,34.879627,42.924812
1984-11-01 12:00:00,44.00219,5.9013853,0.0,0.08026628,16.625004,6.7267466,12.593111
1984-11-02 12:00:00,43.377148,26.320496,0.0,0.11709406,32.91516,0.48070422,8.118909
1984-11-03 12:00:00,28.509521,6.1219482,0.080283836,1.3124844,40.337074,9.120691,27.794964
1984-11-04 12:00:00,9.34042,0.22218907,2.7200983,4.459136,24.165897,15.476971,19.72412
1984-11-05 12:00:00,10.835751,7.5538654,0.05637208,0.0,7.5451055,24.658386,61.386234
1984-11-06 12:00:00,15.95196,39.049534,2.0121036,0.029456537,8.20024,24.722954,4.999
1984-11-07 12:00:00,5.726227,12.827347,0.408639,1.2262757,15.948147,4.036214,0.0066418815
1984-11-08 12:00:00,6.79199,12.645792,0.0,1.2304447,11.553835,12.87175,0.33254358
1984-11-09 12:00:00,11.919309,28.37942,15.969103,13.956286,6.166016,11.008784,2.4596086
1984-11-10 12:00:00,19.637733,38.72911,6.316886,18.288944,0.009060994,40.24118,14.271521
1984-11-11 12:00:00,8.710585,50.158104,15.358539,14.929205,8.446156,33.37244,4.207477
1984-11-12 12:00:00,9.23911,14.830584,16.918633,7.024458,14.78871,4.0140505,24.358435
1984-11-13 12:00:00,8.6405525,7.337433,18.887264,31.296036,1.8801885,0.42780507,10.147507
1984-11-14 12:00:00,0.0,21.421865,10.590973,16.637901,17.159136,8.949968,31.802628
1984-11-15 12:00:00,0.0,18.236671,0.26626402,6.6805034,16.448214,12.435226,14.496559
1984-11-16 12:00:00,0.00060565094,0.6067381,15.604503,4.2653418,7.9347887,12.529194,11.92005
1984-11-17 12:00:00,10.053508,25.839737,21.405731,3.479148,24.637989,7.2639956,26.685736
1984-11-18 12:00:00,12.121693,7.364653,18.908514,19.598236,7.978053,24.050394,53.83482
1984-11-19 12:00:00,16.089127,13.891834,5.173136,16.364326,0.0,11.482598,26.962013
1984-11-20 12:00:00,2.0380979,7.8979363,0.10615179,30.813206,1.9086729,5.2679396,15.758047
1984-11-21 12:00:00,3.8341415,17.410593,4.168556,9.721257,0.0,43.683426,29.584404
1984-11-22 12:00:00,8.154198,9.895546,6.6008596,0.0,0.1645608,1.4317727,16.725264
1984-11-23 12:00:00,15.688784,0.0028577705,1.4550158,14.951819,4.5900407,0.1262426,13.613953
1984-11-24 12:00:00,10.58091,19.366375,6.1460686,14.120853,6.7833343,22.67255,23.731266
1984-11-25 12:00:00,9.7389965,9.491635,37.85217,36.003185,16.77207,57.63991,22.672943
1984-11-26 12:00:00,20.905645,5.8578978,12.771481,17.54546,14.361515,11.027728,17.079643
1984-11-27 12:00:00,22.399155,18.757132,0.12240487,8.636786,11.752776,6.5602355,17.102365
1984-11-28 12:00:00,17.412056,85.72052,0.23960781,58.962234,5.9532967,13.600901,38.210136
1984-11-29 12:00:00,15.46649,26.05259,1.0704308,13.143507,7.9073997,5.167996,8.661781
1984-11-30 12:00:00,9.974272,16.933548,13.693725,38.39656,31.093363,30.15063,10.66171
1984-12-01 12:00:00,0.032706983,7.975502,37.070435,30.662483,32.139286,11.955578,4.029153
1984-12-02 12:00:00,0.0,9.656872,52.080944,9.159078,20.720396,18.898983,44.444763
1984-12-03 12:00:00,0.0,14.120504,5.494608,27.343245,17.607931,21.30346,12.1384535
1984-12-04 12:00:00,0.0,17.655235,0.003326912,17.871948,22.68384,13.086033,0.0
1984-12-05 12:00:00,0.0,24.208138,1.1009736,3.807129,19.298733,25.089481,0.0
1984-12-06 12:00:00,16.023579,13.686633,0.06156513,8.353473,26.199762,0.0,4.7925043
1984-12-07 12:00:00,17.339752,0.36517155,35.98239,78.6738,11.230709,0.0,0.31662148
1984-12-08 12:00:00,12.786862,0.0,32.858337,0.44241917,11.052793,6.6414566,4.2839847
1984-12-09 12:00:00,5.1583457,0.07892215,7.9276943,30.48471,18.887745,1.0616322,34.713215
1984-12-10 12:00:00,7.133917,0.0012113019,2.077142,43.769268,22.27415,7.7488112,16.535725
1984-12-11 12:00:00,9.066381,0.64955884,1.0448953,11.842919,24.683714,5.1921935,3.7152681
1984-12-12 12:00:00,11.945585,0.20408425,44.948753,19.556215,24.703865,9.798053,36.45925
1984-12-13 12:00:00,22.234966,0.0,19.007528,60.899708,7.4820356,2.5935097,9.306687
1984-12-14 12:00:00,21.403986,1.8583636,13.904181,5.2649736,15.931492,3.6471574,28.017284
1984-12-15 12:00:00,5.696618,1.7515723,29.24803,3.6114454,21.80893,2.929192,15.016176
1984-12-16 12:00:00,2.0485888,0.0,6.6771007,13.877681,30.022083,1.9137423,1.0559075
1984-12-17 12:00:00,0.54236865,0.0,8.742199,12.938862,14.518566,15.223618,9.266333
1984-12-18 12:00:00,0.0,0.0,2.3642983,9.408858,0.16301547,9.911278,1.4259517
1984-12-19 12:00:00,7.980807,0.0,0.65956783,3.716039,11.0567875,12.888197,5.0160956
1984-12-20 12:00:00,15.9892235,0.0,27.92849,23.483013,3.341474,5.799375,17.903214
1984-12-21 12:00:00,24.29898,0.08508873,18.060545,8.123928,1.9420586,11.0242405,18.340677
1984-12-22 12:00:00,27.599865,0.09750132,15.765238,0.0,0.0,0.81565285,0.0
1984-12-23 12:00:00,16.885612,4.2972026,30.775309,0.0,0.007820384,18.749985,1.2093844
1984-12-24 12:00:00,5.4659295,3.7354393,25.45319,0.0,1.6703562,29.903496,0.7597347
1984-12-25 12:00:00,9.919639,19.779242,26.606205,0.033489816,9.440973,8.581275,1.0768204
1984-12-26 12:00:00,10.529903,7.2101603,32.916298,11.00526,13.100784,17.490093,0.0
1984-12-27 12:00:00,10.20013,18.989042,25.237696,24.162579,7.4760737,2.6620426,0.0
1984-12-28 12:00:00,15.38115,3.1696095,32.141624,16.198713,2.4230494,0.016062964,0.0
1984-12-29 12:00:00,21.177605,0.22522272,5.8677,6.799295,0.11044119,0.1453303,0.06792995
1984-12-30 12:00:00,8.8335495,5.866303,0.0,3.5456505,0.019917825,0.5550026,0.0
1984-12-31 12:00:00,8.8335495,0.35051376,0.0,17.51572,0.56977195,19.290035,0.0
1985-01-01 12:00:00,0.0,8.907196,9.613756,11.115785,0.16285945,0.0,4.59702
1985-01-02 12:00:00,0.0,17.687637,0.9951656,72.49881,0.0,4.505477,8.736064
1985-01-03 12:00:00,0.0,8.725216,1.2832384,27.878899,0.0,12.451151,4.925701
1985-01-04 12:00:00,0.0,19.617195,0.08877615,22.756487,0.0,4.161807,11.069923
1985-01-05 12:00:00,0.0,12.103352,0.27761215,35.878887,0.0,5.831251,0.48530293
1985-01-06 12:00:00,0.0,10.731747,0.24065575,8.309683,0.0,17.554787,1.0315651
1985-01-07 12:00:00,0.0,0.40816596,1.2029315,36.76596,0.0,10.048186,8.830543
1985-01-08 12:00:00,0.0,0.63434565,0.0037474653,82.87137,0.0,0.63552564,27.584497
1985-01-09 12:00:00,0.0,0.10434167,10.254873,44.495003,5.6899676,0.00025280518,25.653503
1985-01-10 12:00:00,0.0,0.0,3.8187375,1.0410576,9.936576,0.0,43.249786
1985-01-11 12:00:00,0.0,8.304738,15.328472,0.0,0.11538389,0.0,71.203964
1985-01-12 12:00:00,0.0,0.0,11.619418,0.0,0.13504535,0.0,21.315346
1985-01-13 12:00:00,0.0,9.4073105,35.75535,0.0,5.7553473,0.44261086,34.960922
1985-01-14 12:00:00,12.182926,2.3982549,27.053274,0.016435621,17.934334,0.0,24.768673
1985-01-15 12:00:00,0.8504471,2.6210825,37.216072,19.874313,24.668388,0.0,6.8829846
1985-01-16 12:00:00,2.3027518,3.3725886,39.40026,19.698505,12.960949,0.0,0.089275226
1985-01-17 12:00:00,5.086405,3.8385744,2.3662963,3.7981873,18.110157,0.21037081,10.836451
1985-01-18 12:00:00,4.4907665,7.6350613,7.403537,10.25909,14.313056,0.0,13.321297
1985-01-19 12:00:00,9.893798,14.939571,0.07079894,11.990904,1.0663679,1.3143275,6.148829
1985-01-20 12:00:00,0.91237164,11.528406,2.542842,24.902233,25.802963,1.645714,0.0
1985-01-21 12:00:00,0.013012998,22.84784,19.504883,7.4331875,12.278724,0.0,0.0
1985-01-22 12:00:00,0.0,6.9337425,36.813335,0.44620952,0.4000236,0.0,0.0180963
1985-01-23 12:00:00,0.0,2.1782148,12.364878,0.020371433,0.1404551,0.0,0.0
1985-01-24 12:00:00,0.0,0.0,0.0,1.5401934,0.4679899,0.028638637,3.1923723
1985-01-25 12:00:00,0.0,0.07987872,0.0,0.0,0.0,4.4357963,6.511559
1985-01-26 12:00:00,0.0,9.86879,9.98661,0.0,4.2519484,0.09929356,8.653244
1985-01-27 12:00:00,0.09698166,0.0,0.5742667,0.0,30.230406,0.123776466,12.776577
1985-01-28 12:00:00,0.1414426,0.0,4.270105,0.0,20.967365,3.9914963,3.626186
1985-01-29 12:00:00,0.0031637377,0.053842068,1.8260345,0.0,5.019089,1.6251311,0.0
1985-01-30 12:00:00,0.15636039,0.0,19.460066,0.0,9.706503,7.454249,0.0
1985-01-31 12:00:00,1.9906982,0.0,12.458,0.00616331,4.8318486,7.4753795,0.0
1985-02-01 12:00:00,1.949394,0.24634221,1.4081749,0.0,3.080843,24.283352,0.0
1985-02-02 12:00:00,0.0,1.5734364,6.4738846,0.0,1.6398348,11.781673,0.0
1985-02-03 12:00:00,0.0,2.3002806,1.126125,0.0,1.2338202,6.558296,0.042862132
1985-02-04 12:00:00,8.2566395,21.915075,0.0,0.0,0.0,23.983295,0.0
1985-02-05 12:00:00,6.258598,14.611971,5.7767277,0.0,3.8724518,11.68045,0.0
1985-02-06 12:00:00,18.8718,13.706539,10.679229,0.0,24.552977,8.996852,0.0
1985-02-07 12:00:00,4.982375,16.009483,14.432676,0.0,11.542809,0.38153648,2.4760733
1985-02-08 12:00:00,0.5535308,20.707703,1.7006394,0.0,31.571285,4.395611,0.0
1985-02-09 12:00:00,16.150137,3.6868443,23.3193,0.0,8.329325,3.1710355,0.0
1985-02-10 12:00:00,22.387959,19.666275,8.267083,8.239937,17.24368,11.131273,0.0
1985-02-11 12:00:00,24.876507,5.9471526,34.08673,6.021896,31.551027,33.39946,0.0
1985-02-12 12:00:00,4.7977667,0.0,20.581886,0.0,19.180525,12.960304,0.0
1985-02-13 12:00:00,0.0,0.7582823,0.48011315,0.0,4.8151608,1.4757545,0.0
1985-02-14 12:00:00,12.481214,0.0,4.9338093,5.614562,1.5975701,0.2744124,0.0
1985-02-15 12:00:00,5.538009,0.0,4.7853727,14.788521,4.638338,4.084254,2.4962392
1985-02-16 12:00:00,0.7780982,0.15661414,27.483152,7.8413815,7.757539,5.9182453,0.006076064
1985-02-17 12:00:00,0.0,0.0,22.790163,5.9055033,3.4631774,7.3102303,0.3943913
1985-02-18 12:00:00,5.174478,0.0,26.209759,5.5775623,10.921158,6.81282,8.927228
1985-02-19 12:00:00,11.138966,0.0,9.065667,8.991005,3.0434604,32.148308,25.561333
1985-02-20 12:00:00,4.085493,0.0,3.4022002,5.9302845,0.0,22.933151,49.57219
1985-02-21 12:00:00,8.433982,1.3693035,0.0,5.7949553,0.032557502,19.289389,44.066483
1985-02-22 12:00:00,6.160262,4.067622,0.0,1.3567556,1.1143426,13.4545355,30.382444
1985-02-23 12:00:00,14.171345,21.38002,0.0,6.7997284,9.27763,6.7616806,23.628944
1985-02-24 12:00:00,10.356492,8.374618,7.3879757,0.06534482,11.961494,1.0489101,16.237469
1985-02-25 12:00:00,0.007813979,1.1347979,11.792189,6.2446866,6.963734,18.655811,1.4235815
1985-02-26 12:00:00,0.0,0.009240232,8.9644165,11.288732,11.131275,5.0974493,0.0
1985-02-27 12:00:00,1.38623,0.45622414,18.56091,8.488604,9.285448,9.892914,0.10931988
1985-02-28 12:00:00,1.8762245,3.6041753,9.512906,14.969785,7.387784,4.4977484,5.8884068
1985-03-01 12:00:00,0.0037650398,0.013692713,9.510887,8.218148,1.3381915,1.241644,7.4523754
1985-03-02 12:00:00,0.0,0.9140715,1.2290022,0.0,5.1577997,0.0,8.287119
1985-03-03 12:00:00,2.3460073,7.698508,8.001785,7.1037703,3.269465,3.3045,11.389784
1985-03-04 12:00:00,5.6336718,2.932173,13.725715,2.3088756,3.5437357,6.956294,0.0025753684
1985-03-05 12:00:00,3.8330145,20.567276,5.3686385,0.7530096,0.0,8.0350895,0.0
1985-03-06 12:00:00,0.0,12.315151,12.016676,1.869552,2.1397023,5.2313137,14.759616
1985-03-07 12:00:00,0.0,1.9588323,3.3066862,0.18194476,5.097392,0.020351011,5.6399193
1985-03-08 12:00:00,0.0,2.4633942,20.077755,0.03016901,1.7749332,3.6876779,5.677079
1985-03-09 12:00:00,0.0,9.143061,14.402727,3.6756186,0.90960604,0.0,3.752906
1985-03-10 12:00:00,0.0,0.2673244,0.0,0.0,0.02177873,1.7504882,5.1355743
1985-03-11 12:00:00,0.0,4.9211283,2.1386082,0.0,0.0,22.514252,14.022041
1985-03-12 12:00:00,0.0,8.084159,4.854945,0.02194318,0.014783745,16.993477,19.606634
1985-03-13 12:00:00,0.0,19.603325,0.020032285,1.259848,0.0,7.3445673,14.335031
1985-03-14 12:00:00,0.0,6.1903896,0.59343714,7.011939,0.10845766,13.022808,12.819315
1985-03-15 12:00:00,0.0,0.074171886,2.9207826,13.824478,1.7440258,13.803114,29.04053
1985-03-16 12:00:00,0.0,2.3407865,14.297118,10.834593,3.4818435,12.175502,3.756734
1985-03-17 12:00:00,0.0,0.37800798,9.390329,24.90598,0.0,0.4863551,8.686647
1985-03-18 12:00:00,0.0,0.47887555,0.23724131,8.509288,0.06870252,2.8737395,0.0
1985-03-19 12:00:00,5.131179,0.054660767,0.55312026,0.28799897,3.6820378,1.0803027,0.076692306
1985-03-20 12:00:00,5.102679,2.1780865,1.524104,10.526844,5.0593853,5.8768854,0.0039502503
1985-03-21 12:00:00,6.3003917,0.01156679,0.96965885,0.60919976,1.0675409,3.6510477,1.267942
1985-03-22 12:00:00,12.609066,3.7321882,2.2249,10.963529,0.0,0.58693635,1.6020532
1985-03-23 12:00:00,19.820621,0.28604302,4.981249,11.696819,2.7308083,0.09892792,2.062814
1985-03-24 12:00:00,12.910095,0.73023784,10.848338,9.297358,11.9788685,1.21107,11.227518
1985-03-25 12:00:00,4.935283,9.308982,13.110367,11.568758,19.07994,0.0,2.781496
1985-03-26 12:00:00,3.189821,3.400404,4.0966706,0.0,3.2288146,0.0,1.5639577
1985-03-27 12:00:00,2.0147476,4.843,15.732379,0.43052992,5.846487,2.5750241,0.28989792
1985-03-28 12:00:00,2.468082,0.24582082,2.6307218,0.0,8.70175,11.174215,0.0
1985-03-29 12:00:00,13.475647,0.008252716,6.0024686,18.191425,12.104607,4.8451257,0.0
1985-03-30 12:00:00,18.847576,0.0,1.4201957,2.628087,6.86046,4.2562323,0.0
1985-03-31 12:00:00,11.007932,0.17200753,18.122808,10.107577,3.6776865,2.6176457,0.0
1985-04-01 12:00:00,6.7221494,0.026142273,1.9528775,0.36936095,0.8172513,9.226537,0.0
1985-04-02 12:00:00,16.53183,1.2532047,1.8008864,0.0,0.16936968,12.535194,0.05334297
1985-04-03 12:00:00,9.91544,0.109528825,16.221493,0.24790968,4.8812356,6.738982,0.026228875
1985-04-04 12:00:00,3.8036735,0.7437998,9.673864,11.058329,6.7481685,4.611856,0.0
1985-04-05 12:00:00,0.5097933,1.0221944,10.425504,11.173582,2.2557325,0.81189364,0.14282545
1985-04-06 12:00:00,0.0,4.6490145,11.165178,3.327567,1.7231245,0.36001956,0.0
1985-04-07 12:00:00,0.0,8.067804,22.691582,4.7601867,26.78088,0.04776655,6.188853
1985-04-08 12:00:00,0.0019656618,0.7205162,13.439367,1.9108895,9.090612,0.0014806679,8.353529
1985-04-09 12:00:00,0.0,5.2903233,3.1908047,4.2095356,0.61770725,0.0,10.859413
1985-04-10 12:00:00,5.04099,3.1614132,10.115711,0.34466687,7.6811543,0.0731947,2.3993762
1985-04-11 12:00:00,10.822321,1.1920854,1.2121646,0.9911304,0.79665357,0.0,4.8857718
1985-04-12 12:00:00,0.0,0.2467526,4.926665,1.5100404,3.2536597,6.6504574,2.7257867
1985-04-13 12:00:00,1.1050369,4.048921,0.44055992,0.0042286934,0.86805403,9.297966,2.421619
1985-04-14 12:00:00,1.1023145,3.8350825,1.4106991,0.0,1.612978,5.489831,10.397602
1985-04-15 12:00:00,6.949094,8.495133,3.8968768,0.0,0.000820603,16.313494,11.82912
1985-04-16 12:00:00,2.7086725,0.21093196,0.36757,0.021689778,3.6390371,4.9491105,5.4928613
1985-04-17 12:00:00,4.705221,0.2576139,11.635744,0.0,0.24543956,0.23350872,2.3441272
1985-04-18 12:00:00,5.9847035,0.0029658743,1.755374,0.23153126,1.6714972,0.0,0.9769209
1985-04-19 12:00:00,4.651541,0.34421927,2.2070026,0.020615116,3.4201813,0.7770785,0.0010112207
1985-04-20 12:00:00,1.8828158,0.24549915,0.8571024,0.0,15.054267,0.29619196,0.1490172
1985-04-21 12:00:00,2.7812347,0.664855,9.384284,0.2286851,9.760209,1.3304241,13.655536
1985-04-22 12:00:00,19.321245,1.2474709,9.322287,4.3830056,7.94978,0.60259193,24.008574
1985-04-23 12:00:00,15.36367,0.27603108,9.330294,1.8840066,13.035675,2.0125837,7.742981
1985-04-24 12:00:00,9.479966,5.79165,5.147914,0.20326503,7.666198,3.0378466,4.8334875
1985-04-25 12:00:00,4.3472795,4.7836013,0.07761793,9.732462,1.7479806,0.07149161,2.3074389
1985-04-26 12:00:00,36.615524,0.0,0.64874756,1.4345331,0.00039069893,8.808099,4.9498253
1985-04-27 12:00:00,19.90568,4.744272,0.31668276,1.3207629,0.49137324,0.112012096,5.153263
1985-04-28 12:00:00,1.8880374,1.2972195,0.0,3.0205116,0.0,2.4773593,1.035996
1985-04-29 12:00:00,0.0032445586,0.043904286,0.26838636,0.18512663,0.06404668,0.092187464,3.7690222
1985-04-30 12:00:00,0.3843298,0.0,0.0,0.0,0.0,0.12041301,0.0
1985-05-01 12:00:00,0.0,0.005106079,0.13785574,0.21781026,0.0,4.1092644,0.59179366
1985-05-02 12:00:00,3.7129908,3.2692208,0.0,0.0039001175,0.39800233,0.8491117,0.6751887
1985-05-03 12:00:00,4.8099113,0.92077315,0.0,24.265316,1.262824,0.0,0.0
1985-05-04 12:00:00,5.039194,2.263022,1.2729197,22.231482,0.0,0.22057423,4.9945197
1985-05-05 12:00:00,3.0955489,0.080746844,0.0,3.9753792,0.0,0.417727,6.944281
1985-05-06 12:00:00,0.24836908,3.5100372,0.0,4.832346,0.0,5.323707,3.8310304
1985-05-07 12:00:00,0.02195087,1.0843061,0.0,1.3527449,0.05251707,0.8648449,0.07912377
1985-05-08 12:00:00,0.0,0.08458587,0.56843174,3.1917171,4.033883,0.06240582,6.3458624
1985-05-09 12:00:00,2.9031625,0.017617952,7.7602563,0.13416326,0.9743382,0.9502062,1.1896977
1985-05-10 12:00:00,10.895186,12.721817,4.532172,2.7606497,0.04939486,0.0022360415,4.9102554
1985-05-11 12:00:00,1.3665221,16.895538,18.957117,0.060347375,0.25777814,0.6709849,8.383117
1985-05-12 12:00:00,2.4629626,8.663309,13.4604845,6.6255054,0.010160103,5.8891993,14.458725
1985-05-13 12:00:00,8.48565,1.3437424,1.2713003,27.324074,0.0,4.862846,0.0155065125
1985-05-14 12:00:00,0.27038,0.0129123945,0.0,8.4417515,6.3321066,3.2888212,0.0050425846
1985-05-15 12:00:00,0.0,2.0422168,4.662256,0.0,1.1915851,11.730137,0.56239176
1985-05-16 12:00:00,0.0,0.6215713,3.223865,3.4940505,0.2935964,0.35693637,0.9383652
1985-05-17 12:00:00,0.0,0.113885425,17.856592,0.6340352,7.479266,0.50552857,3.1663218
1985-05-18 12:00:00,0.0,0.0,0.38070065,0.0,17.262667,5.8941917,11.390768
1985-05-19 12:00:00,0.0,3.6083689,0.30638742,0.0,0.87656,0.0,8.589849
1985-05-20 12:00:00,0.0,3.5921113,0.07886775,4.335312,0.31635755,0.09956102,1.6237028
1985-05-21 12:00:00,0.0,2.6161966,1.1414727,11.751062,14.332806,22.851532,16.089376
1985-05-22 12:00:00,0.46715853,0.0,0.36435282,12.703945,4.994836,11.104656,2.002875
1985-05-23 12:00:00,2.7715187,0.10105276,5.093021,5.6311264,5.0838146,11.527655,18.412008
1985-05-24 12:00:00,2.619412,0.3884253,0.07598914,15.231314,14.423908,0.008495336,14.93621
1985-05-25 12:00:00,1.1266475,0.14826278,3.0446405,11.0557,16.96781,0.002770042,6.2305675
1985-05-26 12:00:00,0.0,4.249853,2.2601757,6.5699544,10.307678,0.77258706,1.6974941
1985-05-27 12:00:00,1.2247347,6.091741,4.6559486,6.2326965,0.084978916,0.008103639,3.6020284
1985-05-28 12:00:00,4.9755516,13.35364,11.878159,3.2938304,0.115233675,0.5536809,3.8200827
1985-05-29 12:00:00,4.6987543,3.498629,15.259481,0.73305243,0.13566379,6.763562,3.7189093
1985-05-30 12:00:00,0.99438107,0.0,6.7166414,5.0188017,3.259392,0.20289814,0.54932547
1985-05-31 12:00:00,0.0,0.22332576,2.0716033,0.4722216,0.28813618,3.9808905,0.0
1985-06-01 12:00:00,1.2328564,3.0885816,18.591305,0.063337065,17.79902,1.4996977,1.1950974
1985-06-02 12:00:00,0.0,12.345314,11.869182,0.013919832,17.574394,6.4798164,6.2280126
1985-06-03 12:00:00,12.810211,0.59701306,13.407043,1.1095222,0.581914,0.17159328,13.833059
1985-06-04 12:00:00,8.243721,0.0,8.763092,13.147835,0.010921126,1.6393163,11.149635
1985-06-05 12:00:00,9.585226,0.35234553,11.663611,1.7498546,0.0,0.29540384,6.244169
1985-06-06 12:00:00,31.363176,0.51600736,4.816314,2.8972065,0.007455725,0.42606276,0.0030999053
1985-06-07 12:00:00,19.6476,4.899655,2.9012399,6.069279,0.6112998,0.0,0.0
1985-06-08 12:00:00,0.024879972,2.8805046,3.5890331,7.807761,28.219717,0.0,0.7361577
1985-06-09 12:00:00,0.0,11.418198,0.10532057,3.989733,6.1498575,0.27456594,0.038503528
1985-06-10 12:00:00,0.0,0.330748,7.5555763,7.5745687,0.015447979,1.2604539,0.12132666
1985-06-11 12:00:00,0.080056064,17.70533,0.09119132,26.101984,1.2593633,0.0,0.0064445045
1985-06-12 12:00:00,1.606971,4.383482,0.67778194,19.78661,4.3370543,0.0,0.0069432426
1985-06-13 12:00:00,5.0997677,14.216064,1.594395,7.8280935,1.0248847,0.27477422,0.31169587
1985-06-14 12:00:00,5.585574,5.6203837,10.048914,4.7676754,0.8668665,15.540267,3.8775387
1985-06-15 12:00:00,0.0,0.71691275,4.5936756,0.4476483,0.0,1.9794962,5.3873253
1985-06-16 12:00:00,0.0,2.4362197,2.2024527,0.07915107,0.43590307,0.009349624,4.995609
1985-06-17 12:00:00,0.0,0.0023901581,7.6724663,0.0,1.307891,1.692039,3.004878
1985-06-18 12:00:00,0.0,2.5458078,0.0065661757,0.49051028,3.2595487,12.631451,0.012959887
1985-06-19 12:00:00,0.0,0.3859018,7.1930094,0.047249593,0.05508626,5.7595253,0.08906626
1985-06-20 12:00:00,0.0,8.198114,0.0,14.009235,0.08965087,1.6442213,0.14197457
1985-06-21 12:00:00,0.0,0.6333497,3.4711268,0.3668598,3.156767,0.33740792,11.002251
1985-06-22 12:00:00,0.0,32.485233,0.0,0.3460831,1.7250884,3.3804405,1.2885923
1985-06-23 12:00:00,0.6491735,7.265358,0.25851563,0.0,1.4810257,0.07466961,0.13918597
1985-06-24 12:00:00,0.13965304,0.0,0.0,2.700457,0.1780317,4.46428,0.0
1985-06-25 12:00:00,0.0,2.8783197,0.29740602,0.020799182,0.031954527,2.5565152,0.003556075
1985-06-26 12:00:00,0.0,0.36672917,0.6159876,0.5232509,10.65793,3.3747487,0.029061202
1985-06-27 12:00:00,0.0,0.0,0.3302896,0.2949312,1.8131696,9.963304,3.7440467
1985-06-28 12:00:00,0.0,0.17126843,0.24457556,15.88562,17.000597,0.051043425,2.6592646
1985-06-29 12:00:00,0.0,0.2543797,0.0,3.8777947,11.727867,0.0,0.074685484
1985-06-30 12:00:00,0.0,0.0,0.601986,29.825493,0.19951141,0.24357727,0.023158167
1985-07-01 12:00:00,0.0,0.047609635,7.9518127,6.5339165,0.73308414,0.422449,1.6661632
1985-07-02 12:00:00,0.0,0.013243094,7.5755444,4.1959906,0.0,3.708927,0.82170016
1985-07-03 12:00:00,0.0,0.0,8.138206,10.175557,0.0,0.797369,0.0
1985-07-04 12:00:00,0.0,0.3991778,3.4964745,0.002176558,0.0,0.0,0.0017358388
1985-07-05 12:00:00,0.0,1.2759992,0.5195513,0.0,0.0,0.0,0.0
1985-07-06 12:00:00,0.0,0.0,0.0017101528,0.0,6.7438107,0.0,0.08312398
1985-07-07 12:00:00,0.0,0.0,1.3731844,0.039374735,0.008655964,0.0,0.0027214861
1985-07-08 12:00:00,0.0,0.012614573,1.6620154,0.98387605,0.07955299,6.985528,0.0
1985-07-09 12:00:00,0.0,0.0,0.38708752,0.0,0.31041607,1.7430073,0.20235837
1985-07-10 12:00:00,0.0,0.03217733,0.06460205,0.0,0.0,0.5231096,0.21719103
1985-07-11 12:00:00,0.0,0.0,0.0,1.0082603,1.3735735,0.651741,0.0
1985-07-12 12:00:00,0.0,0.0,0.041623488,0.0,0.12739542,0.055447463,0.0
1985-07-13 12:00:00,0.0,0.0,0.0,0.0,0.61450267,0.0,0.0
1985-07-14 12:00:00,0.0,0.0,14.154699,0.011845343,0.0,0.0,0.0059645805
1985-07-15 12:00:00,0.0,0.011273489,0.091651194,0.0,0.0,0.0,0.0
1985-07-16 12:00:00,7.360449,0.0,0.0,0.0,0.0,0.0,0.0
1985-07-17 12:00:00,0.0,0.5765326,0.0,0.429972,0.0,3.8806527,0.0
1985-07-18 12:00:00,0.0,0.0,0.0050751274,1.5661179,0.13345604,0.0,10.560696
1985-07-19 12:00:00,0.0,0.0,0.0,0.0,0.22945194,0.73419356,0.17162144
1985-07-20 12:00:00,0.0,3.2106361,0.0,0.041854806,0.6415177,1.1824051,1.3018558
1985-07-21 12:00:00,0.0,0.0,0.0,0.074081585,0.0,0.0,0.9853214
1985-07-22 12:00:00,0.0,7.432805,0.0,0.0,0.0069825607,0.0,4.329077
1985-07-23 12:00:00,0.0,25.79454,0.0,9.943445,10.489122,0.0,0.062399995
1985-07-24 12:00:00,0.0,12.354471,5.006548,11.176753,0.10655848,0.0,0.0
1985-07-25 12:00:00,0.0,2.5412214,0.970322,0.1278264,0.0,0.09819472,0.7990403
1985-07-26 12:00:00,0.0,0.69614923,0.0,8.997231,2.772655,4.6896896,0.76219296
1985-07-27 12:00:00,0.0,1.7688234,0.8123525,1.1802326,0.314929,0.0051453295,0.0
