,0
2012-05-01,8.310000000000002
2012-05-02,2.9708000000000006
2012-05-03,11.346000000000002
2012-05-04,6.174800000000001
2012-05-05,1.1787999999999998
2012-05-06,0.0
2012-05-07,0.0
2012-05-08,0.0
2012-05-09,0.8332
2012-05-10,0.0696
2012-05-11,0.0
2012-05-12,0.0
2012-05-13,0.0
2012-05-14,0.0
2012-05-15,0.1
2012-05-16,0.1
2012-05-17,0.0
2012-05-18,0.0
2012-05-19,0.0
2012-05-20,15.546399999999998
2012-05-21,27.6976
2012-05-22,14.360400000000002
2012-05-23,11.431200000000004
2012-05-24,1.4295999999999998
2012-05-25,0.028399999999999998
2012-05-26,0.0
2012-05-27,0.48479999999999995
2012-05-28,2.8343999999999996
2012-05-29,0.19640000000000002
2012-05-30,4.8672
2012-05-31,7.7075999999999985
2012-06-01,12.1312
2012-06-02,5.0188
2012-06-03,1.7136000000000002
2012-06-04,11.188799999999999
2012-06-05,8.54
2012-06-06,2.5147999999999997
2012-06-07,14.8896
2012-06-08,4.653999999999999
2012-06-09,2.1571999999999996
2012-06-10,0.0
2012-06-11,1.0528
2012-06-12,7.388000000000001
2012-06-13,2.2872
2012-06-14,0.0
2012-06-15,0.7004
2012-06-16,22.581200000000003
2012-06-17,13.418400000000002
2012-06-18,6.362800000000001
2012-06-19,0.064
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,14.891600000000004
2012-06-23,6.990799999999999
2012-06-24,2.7312
2012-06-25,3.612
2012-06-26,9.2364
2012-06-27,0.0
2012-06-28,1.9724000000000002
2012-06-29,4.106800000000001
2012-06-30,9.659600000000001
2012-07-01,3.1603999999999997
2012-07-02,9.637200000000002
2012-07-03,16.656
2012-07-04,0.0
2012-07-05,0.0
2012-07-06,0.0
2012-07-07,0.0
2012-07-08,0.0972
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,0.0
2012-07-12,0.0824
2012-07-13,0.4568
2012-07-14,1.5968
2012-07-15,3.9840000000000004
2012-07-16,0.0
2012-07-17,0.0412
2012-07-18,0.0
2012-07-19,1.1604
2012-07-20,13.291599999999995
2012-07-21,0.09720000000000001
2012-07-22,5.947200000000001
2012-07-23,2.9996000000000005
2012-07-24,0.0
2012-07-25,0.0
2012-07-26,0.6964
2012-07-27,0.7568
2012-07-28,0.0
2012-07-29,0.0
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,0.0
2012-08-02,0.0
2012-08-03,0.0
2012-08-04,0.0
2012-08-05,0.0
2012-08-06,0.0
2012-08-07,0.17559999999999998
2012-08-08,0.0956
2012-08-09,0.0
2012-08-10,0.0
2012-08-11,0.0
2012-08-12,0.0
2012-08-13,0.0
2012-08-14,0.0
2012-08-15,0.0
2012-08-16,0.0
2012-08-17,0.0
2012-08-18,0.0
2012-08-19,0.0
2012-08-20,0.2
2012-08-21,0.5623999999999999
2012-08-22,0.0812
2012-08-23,0.3068
2012-08-24,0.0
2012-08-25,0.0
2012-08-26,0.0
2012-08-27,0.0
2012-08-28,1.3624
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,0.0
2012-09-01,0.0
2012-09-02,0.0
2012-09-03,0.0
2012-09-04,0.0
2012-09-05,0.0
2012-09-06,0.0
2012-09-07,0.0
2012-09-08,0.0
2012-09-09,6.8276
2012-09-10,4.5844
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-15,0.0
2012-09-16,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-19,0.0
2012-09-20,0.055999999999999994
2012-09-21,0.4512
2012-09-22,0.0216
2012-09-23,0.0
2012-09-24,0.0
2012-09-25,0.0
2012-09-26,0.0
2012-09-27,0.0
2012-09-28,0.1096
2012-09-29,0.0
2012-09-30,0.0
2012-10-01,0.9316000000000001
2012-10-02,0.0
2012-10-03,0.0
2012-10-04,0.0
2012-10-05,0.0
2012-10-06,0.0
2012-10-07,0.0
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,0.0
2012-10-11,0.1328
2012-10-12,14.137999999999998
2012-10-13,26.0476
2012-10-14,45.656400000000005
2012-10-15,29.768799999999995
2012-10-16,13.496400000000001
2012-10-17,3.3696
2012-10-18,35.244
2012-10-19,36.278400000000005
2012-10-20,16.024
2012-10-21,6.126799999999999
2012-10-22,8.684399999999998
2012-10-23,5.452800000000001
2012-10-24,2.7396
2012-10-25,0.7204
2012-10-26,13.136
2012-10-27,22.379599999999996
2012-10-28,13.813999999999997
2012-10-29,25.441200000000002
2012-10-30,43.7868
2012-10-31,20.096799999999998
2012-11-01,8.3628
2012-11-02,6.444799999999999
2012-11-03,23.977600000000002
2012-11-04,15.738400000000002
2012-11-05,4.8248
2012-11-06,14.492
2012-11-07,5.703999999999999
2012-11-08,0.2064
2012-11-09,0.026000000000000002
2012-11-10,2.212
2012-11-11,17.891200000000005
2012-11-12,16.933600000000002
2012-11-13,12.958
2012-11-14,3.6888
2012-11-15,0.7184
2012-11-16,11.420399999999999
2012-11-17,16.1744
2012-11-18,28.6236
2012-11-19,56.33560000000001
2012-11-20,14.972800000000001
2012-11-21,20.2324
2012-11-22,15.133999999999999
2012-11-23,37.004400000000004
2012-11-24,4.5064
2012-11-25,0.048799999999999996
2012-11-26,0.0
2012-11-27,0.0
2012-11-28,6.9403999999999995
2012-11-29,14.007199999999997
2012-11-30,30.2344
2012-12-01,21.8996
2012-12-02,26.3316
2012-12-03,20.141200000000005
2012-12-04,22.55
2012-12-05,16.936399999999995
2012-12-06,27.253600000000002
2012-12-07,17.7152
2012-12-08,4.692399999999999
2012-12-09,6.659599999999999
2012-12-10,4.7332
2012-12-11,12.546799999999998
2012-12-12,3.798
2012-12-13,6.981999999999999
2012-12-14,3.6336
2012-12-15,19.354800000000004
2012-12-16,32.11679999999999
2012-12-17,25.8336
2012-12-18,11.744399999999999
2012-12-19,37.534
2012-12-20,21.323199999999996
2012-12-21,6.781200000000001
2012-12-22,11.975999999999999
2012-12-23,7.014400000000002
2012-12-24,2.136
2012-12-25,5.971599999999999
2012-12-26,6.794400000000001
2012-12-27,3.5791999999999997
2012-12-28,2.4816000000000003
2012-12-29,3.4108
2012-12-30,0.0
2013-01-01,0.0
2013-01-02,0.41600000000000004
2013-01-03,7.708799999999999
2013-01-04,5.793599999999999
2013-01-05,12.706
2013-01-06,18.936799999999995
2013-01-07,23.9012
2013-01-08,57.424
2013-01-09,19.782400000000003
2013-01-10,5.033600000000002
2013-01-11,0.2348
2013-01-12,0.0
2013-01-13,0.0
2013-01-14,0.1036
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-18,0.0
2013-01-19,0.0
2013-01-20,0.0
2013-01-21,0.0
2013-01-22,0.8264
2013-01-23,13.038800000000002
2013-01-24,8.964
2013-01-25,4.1564000000000005
2013-01-26,14.647999999999994
2013-01-27,16.436
2013-01-28,21.499999999999996
2013-01-29,22.6428
2013-01-30,7.9692
2013-01-31,5.940000000000001
2013-02-01,0.004
2013-02-02,0.1184
2013-02-03,3.992799999999999
2013-02-04,5.444000000000001
2013-02-05,12.754000000000001
2013-02-06,9.7952
2013-02-07,3.1028
2013-02-08,0.252
2013-02-09,0.2416
2013-02-10,0.25120000000000003
2013-02-11,1.5320000000000003
2013-02-12,6.451600000000001
2013-02-13,3.6568
2013-02-14,1.7936
2013-02-15,5.430400000000001
2013-02-16,18.7732
2013-02-17,2.8079999999999994
2013-02-18,1.1928
2013-02-19,0.1152
2013-02-20,3.0283999999999995
2013-02-21,16.263199999999998
2013-02-22,29.971599999999995
2013-02-23,11.2816
2013-02-24,13.32
2013-02-25,24.8636
2013-02-26,6.233599999999999
2013-02-27,7.007999999999999
2013-02-28,26.889200000000006
2013-03-01,15.4188
2013-03-02,15.168399999999998
2013-03-03,3.5644
2013-03-04,0.026000000000000002
2013-03-05,0.536
2013-03-06,7.0032
2013-03-07,1.48
2013-03-08,0.0
2013-03-09,0.0
2013-03-10,0.6568
2013-03-11,9.796000000000001
2013-03-12,37.4528
2013-03-13,12.630400000000002
2013-03-14,10.7412
2013-03-15,13.5604
2013-03-16,17.0796
2013-03-17,13.143200000000002
2013-03-18,10.895999999999999
2013-03-19,19.5456
2013-03-20,23.301599999999997
2013-03-21,11.2388
2013-03-22,4.5628
2013-03-23,0.0
2013-03-24,0.0
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,0.0
2013-03-28,1.6112
2013-03-29,0.0
2013-03-30,0.0
2013-03-31,0.0
2013-04-01,0.0256
2013-04-02,0.02
2013-04-03,0.282
2013-04-04,21.086
2013-04-05,21.191200000000002
2013-04-06,23.686799999999995
2013-04-07,16.622799999999998
2013-04-08,1.334
2013-04-09,4.2984
2013-04-10,22.871599999999997
2013-04-11,4.6236
2013-04-12,13.890800000000002
2013-04-13,10.7952
2013-04-14,3.9384
2013-04-15,3.9788
2013-04-16,0.0316
2013-04-17,2.0432
2013-04-18,12.196800000000001
2013-04-19,8.765600000000001
2013-04-20,9.219199999999999
2013-04-21,9.020800000000001
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,0.0
2013-04-26,0.0
2013-04-27,8.921999999999999
2013-04-28,14.7796
2013-04-29,12.1644
2013-04-30,2.846
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,0.0
2013-05-04,0.0
2013-05-05,0.0
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-10,0.0
2013-05-11,6.812799999999999
2013-05-12,14.884399999999998
2013-05-13,23.4048
2013-05-14,0.6124
2013-05-15,3.9320000000000004
2013-05-16,2.3796
2013-05-17,3.6875999999999998
2013-05-18,1.8811999999999998
2013-05-19,0.20600000000000002
2013-05-20,6.3936
2013-05-21,16.3964
2013-05-22,5.7332
2013-05-23,3.0408
2013-05-24,1.9380000000000002
2013-05-25,2.2
2013-05-26,5.1232000000000015
2013-05-27,6.7352
2013-05-28,3.0408000000000004
2013-05-29,9.163199999999998
2013-05-30,6.798399999999999
2013-05-31,0.0
2013-06-01,0.5704
2013-06-02,0.1436
2013-06-03,0.14400000000000002
2013-06-04,0.0
2013-06-05,0.0
2013-06-06,0.0
2013-06-07,0.0
2013-06-08,0.0
2013-06-09,0.0
2013-06-10,0.02
2013-06-11,4.867199999999999
2013-06-12,1.8699999999999997
2013-06-13,1.774
2013-06-14,0.0268
2013-06-15,0.0
2013-06-16,5.187599999999999
2013-06-17,1.6776000000000002
2013-06-18,4.9692
2013-06-19,14.075200000000002
2013-06-20,20.504399999999997
2013-06-21,0.384
2013-06-22,0.0
2013-06-23,8.109600000000002
2013-06-24,7.626400000000001
2013-06-25,6.1171999999999995
2013-06-26,3.5408
2013-06-27,2.2184
2013-06-28,2.7903999999999995
2013-06-29,0.0
2013-06-30,0.0
2013-07-01,0.0
2013-07-02,0.4288
2013-07-03,0.0
2013-07-04,0.0
2013-07-05,0.0
2013-07-06,0.0
2013-07-07,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-11,0.0
2013-07-12,0.1708
2013-07-13,0.0
2013-07-14,0.0
2013-07-15,0.0
2013-07-16,1.4408
2013-07-17,0.31
2013-07-18,0.0
2013-07-19,0.0
2013-07-20,0.0
2013-07-21,0.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,0.0
2013-07-27,0.0
2013-07-28,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-07-31,4.4008
2013-08-01,6.8668000000000005
2013-08-02,5.938000000000001
2013-08-03,0.0
2013-08-04,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,4.0412
2013-08-10,9.189999999999998
2013-08-11,8.8688
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,2.9968
2013-08-15,12.438399999999996
2013-08-16,0.0
2013-08-17,0.0
2013-08-18,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,0.4056
2013-08-24,1.3376
2013-08-25,2.0152
2013-08-26,5.381600000000001
2013-08-27,7.614
2013-08-28,10.6476
2013-08-29,28.6712
2013-08-30,1.0263999999999998
2013-08-31,0.0
2013-09-01,0.0
2013-09-02,2.5288
2013-09-03,5.2708
2013-09-04,3.5952
2013-09-05,29.407600000000002
2013-09-06,22.280799999999996
2013-09-07,5.658
2013-09-08,0.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,0.14
2013-09-14,0.7315999999999999
2013-09-15,12.111600000000001
2013-09-16,5.7048000000000005
2013-09-17,6.3384
2013-09-18,2.164
2013-09-19,0.0
2013-09-20,4.8995999999999995
2013-09-21,6.191999999999999
2013-09-22,30.985600000000005
2013-09-23,19.2728
2013-09-24,4.408
2013-09-25,0.19640000000000002
2013-09-26,3.4287999999999994
2013-09-27,18.1076
2013-09-28,69.43
2013-09-29,37.43679999999999
2013-09-30,27.577999999999996
2013-10-01,11.796800000000001
2013-10-02,8.340399999999999
2013-10-03,0.0708
2013-10-04,0.0
2013-10-05,0.0
2013-10-06,5.991599999999998
2013-10-07,25.505199999999995
2013-10-08,9.3568
2013-10-09,0.0
2013-10-10,0.16
2013-10-11,1.0108
2013-10-12,0.0
2013-10-13,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-19,0.0124
2013-10-20,0.013999999999999999
2013-10-21,0.0
2013-10-22,0.016
2013-10-23,0.04
2013-10-24,0.04
2013-10-25,0.1812
2013-10-26,2.8447999999999998
2013-10-27,2.7064
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,5.2824
2013-10-31,3.7943999999999996
2013-11-01,11.230799999999999
2013-11-02,32.1356
2013-11-03,4.332000000000001
2013-11-04,4.942400000000001
2013-11-05,10.0796
2013-11-06,12.881599999999999
2013-11-07,26.693600000000007
2013-11-08,4.517600000000001
2013-11-09,3.8879999999999995
2013-11-10,7.4967999999999995
2013-11-11,1.6348000000000003
2013-11-12,11.069600000000001
2013-11-13,6.5684
2013-11-14,4.8688
2013-11-15,34.8852
2013-11-16,10.152
2013-11-17,10.496000000000002
2013-11-18,37.586400000000005
2013-11-19,4.860399999999999
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-23,0.08800000000000001
2013-11-24,0.0
2013-11-25,0.0
2013-11-26,0.10800000000000001
2013-11-27,0.0
2013-11-28,1.3272
2013-11-29,4.760400000000001
2013-11-30,26.3572
2013-12-01,34.2752
2013-12-02,3.3156
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-07,0.0
2013-12-08,0.0
2013-12-09,0.8732
2013-12-10,0.2536
2013-12-11,0.0
2013-12-12,8.576399999999998
2013-12-13,4.852399999999999
2013-12-14,4.6704
2013-12-15,3.6472000000000007
2013-12-16,0.0
2013-12-17,2.5044
2013-12-18,1.4235999999999998
2013-12-19,4.796800000000001
2013-12-20,14.024000000000001
2013-12-21,9.6532
2013-12-22,18.1196
2013-12-23,15.164399999999999
2013-12-24,1.4723999999999997
2013-12-25,2.7588
2013-12-26,0.1384
2013-12-27,8.0356
2013-12-28,2.156
2013-12-29,2.1184
2013-12-30,2.8432000000000004
2013-12-31,2.5723999999999996
2014-01-01,6.0767999999999995
2014-01-02,33.1768
2014-01-03,4.0016
2014-01-04,0.564
2014-01-05,0.162
2014-01-06,4.2492
2014-01-07,15.356799999999996
2014-01-08,19.882000000000005
2014-01-09,21.5364
2014-01-10,43.3068
2014-01-11,45.352000000000004
2014-01-12,39.0884
2014-01-13,27.975999999999996
2014-01-14,4.1579999999999995
2014-01-15,0.04
2014-01-16,0.022000000000000002
2014-01-17,0.0
2014-01-18,0.0
2014-01-19,0.0
2014-01-20,0.0
2014-01-21,0.25720000000000004
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-25,0.0
2014-01-26,0.128
2014-01-27,0.6868
2014-01-28,8.1168
2014-01-29,14.4164
2014-01-30,10.2892
2014-01-31,1.5008
2014-02-01,0.0
2014-02-02,0.0
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-08,3.418400000000001
2014-02-09,7.546800000000002
2014-02-10,26.83
2014-02-11,21.513599999999997
2014-02-12,20.488400000000002
2014-02-13,14.894
2014-02-14,16.923199999999998
2014-02-15,27.946800000000003
2014-02-16,28.735199999999995
2014-02-17,23.463999999999995
2014-02-18,33.26480000000001
2014-02-19,15.143199999999997
2014-02-20,13.583599999999999
2014-02-21,5.139599999999999
2014-02-22,16.451999999999998
2014-02-23,23.2556
2014-02-24,17.812399999999997
2014-02-25,1.2176
2014-02-26,0.1532
2014-02-27,1.9408
2014-02-28,0.0
2014-03-01,15.453599999999996
2014-03-02,38.205600000000004
2014-03-03,36.6532
2014-03-04,30.183999999999997
2014-03-05,34.2692
2014-03-06,30.798399999999997
2014-03-07,3.2371999999999996
2014-03-08,48.1328
2014-03-09,13.9372
2014-03-10,5.643199999999998
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,6.97
2014-03-14,15.6488
2014-03-15,42.6212
2014-03-16,27.9456
2014-03-17,3.8363999999999994
2014-03-18,7.590799999999999
2014-03-19,20.916
2014-03-20,4.5144
2014-03-21,0.0
2014-03-22,5.283999999999999
2014-03-23,0.0
2014-03-24,0.802
2014-03-25,14.4488
2014-03-26,5.813199999999999
2014-03-27,5.777999999999999
2014-03-28,19.506
2014-03-29,20.5204
2014-03-30,8.997200000000001
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0424
2014-04-03,6.397999999999999
2014-04-04,3.9932
2014-04-05,13.712400000000002
2014-04-06,3.1019999999999994
2014-04-07,0.3464
2014-04-08,12.928400000000002
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.6819999999999999
2014-04-12,0.0
2014-04-13,0.0
2014-04-14,0.28600000000000003
2014-04-15,5.800400000000001
2014-04-16,14.769599999999999
2014-04-17,18.7044
2014-04-18,4.8024
2014-04-19,18.734800000000003
2014-04-20,1.5275999999999998
2014-04-21,10.84
2014-04-22,8.1668
2014-04-23,14.5052
2014-04-24,16.1512
2014-04-25,2.5540000000000003
2014-04-26,5.524
2014-04-27,15.6336
2014-04-28,1.568
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,7.992799999999999
2014-05-03,16.674400000000002
2014-05-04,21.080800000000004
2014-05-05,7.1736
2014-05-06,2.4344
2014-05-07,0.0
2014-05-08,21.0752
2014-05-09,12.811599999999993
2014-05-10,4.8836
2014-05-11,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,0.0
2014-05-16,0.3208
2014-05-17,1.9060000000000001
2014-05-18,4.938
2014-05-19,0.0968
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.8292
2014-05-23,12.1988
2014-05-24,0.4572
2014-05-25,8.231999999999998
2014-05-26,5.398000000000001
2014-05-27,1.6232000000000002
2014-05-28,6.8568
2014-05-29,2.0216000000000003
2014-05-30,0.0
2014-05-31,0.0
2014-06-01,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-07,0.0
2014-06-08,0.0
2014-06-09,0.0
2014-06-10,2.1508
2014-06-11,0.0
2014-06-12,17.1964
2014-06-13,9.42
2014-06-14,2.98
2014-06-15,6.928000000000001
2014-06-16,4.5536
2014-06-17,0.11359999999999999
2014-06-18,0.0
2014-06-19,2.8167999999999993
2014-06-20,1.5916000000000003
2014-06-21,0.0
2014-06-22,0.0
2014-06-23,1.212
2014-06-24,1.5619999999999998
2014-06-25,0.0
2014-06-26,3.4536000000000007
2014-06-27,10.053999999999998
2014-06-28,15.212799999999998
2014-06-29,2.7892
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-04,0.44920000000000004
2014-07-05,0.0736
2014-07-06,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-12,0.0
2014-07-13,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.39640000000000003
2014-07-18,1.916
2014-07-19,13.744000000000002
2014-07-20,1.8096
2014-07-21,0.0
2014-07-22,4.633200000000001
2014-07-23,29.103599999999997
2014-07-24,8.184800000000001
2014-07-25,0.0
2014-07-26,0.0
2014-07-27,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-02,0.0
2014-08-03,0.0
2014-08-04,0.0
2014-08-05,0.0
2014-08-06,0.1
2014-08-07,0.0
2014-08-08,0.0
2014-08-09,0.0
2014-08-10,0.0
2014-08-11,1.6743999999999999
2014-08-12,19.179199999999994
2014-08-13,14.713199999999999
2014-08-14,11.218000000000002
2014-08-15,0.1612
2014-08-16,0.0
2014-08-17,0.0
2014-08-18,0.44199999999999995
2014-08-19,0.0292
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-08-23,0.0
2014-08-24,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,0.0
2014-08-29,6.602000000000003
2014-08-30,4.3648
2014-08-31,2.5915999999999997
2014-09-01,0.31560000000000005
2014-09-02,22.0412
2014-09-03,0.032400000000000005
2014-09-04,0.0
2014-09-05,0.0
2014-09-06,0.0
2014-09-07,0.0
2014-09-08,0.0
2014-09-09,0.18280000000000002
2014-09-10,0.3636
2014-09-11,0.0
2014-09-12,0.0
2014-09-13,0.0
2014-09-14,0.0
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,6.596800000000001
2014-09-18,9.6996
2014-09-19,3.9236
2014-09-20,0.0
2014-09-21,0.16
2014-09-22,2.8735999999999997
2014-09-23,26.478399999999997
2014-09-24,18.1524
2014-09-25,11.927600000000002
2014-09-26,13.196800000000001
2014-09-27,0.0
2014-09-28,0.3868
2014-09-29,8.6256
2014-09-30,10.1352
2014-10-01,0.08
2014-10-02,0.0
2014-10-03,0.0
2014-10-04,0.0608
2014-10-05,0.0
2014-10-06,0.0
2014-10-07,0.024
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,3.9567999999999994
2014-10-11,16.5484
2014-10-12,5.841199999999998
2014-10-13,23.649600000000007
2014-10-14,8.0096
2014-10-15,23.27839999999999
2014-10-16,1.9407999999999999
2014-10-17,18.229999999999997
2014-10-18,5.0424
2014-10-19,5.660399999999999
2014-10-20,16.9632
2014-10-21,17.906
2014-10-22,45.487199999999994
2014-10-23,17.5672
2014-10-24,8.821599999999998
2014-10-25,36.5036
2014-10-26,11.507200000000003
2014-10-27,7.046799999999998
2014-10-28,21.15
2014-10-29,14.866000000000001
2014-10-30,33.582
2014-10-31,13.719199999999999
2014-11-01,2.5492000000000004
2014-11-02,7.4832
2014-11-03,33.4124
2014-11-04,17.9712
2014-11-05,15.487199999999998
2014-11-06,24.540399999999998
2014-11-07,0.2656
2014-11-08,7.262
2014-11-09,13.134800000000006
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-15,0.0
2014-11-16,0.0
2014-11-17,0.2184
2014-11-18,0.0
2014-11-19,1.6832
2014-11-20,14.464
2014-11-21,35.3448
2014-11-22,19.9184
2014-11-23,19.469600000000003
2014-11-24,28.289199999999997
2014-11-25,59.102
2014-11-26,26.599200000000007
2014-11-27,43.08599999999999
2014-11-28,38.882799999999996
2014-11-29,0.0
2014-11-30,0.5976
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.2676
2014-12-04,4.711600000000001
2014-12-05,11.6824
2014-12-06,9.757200000000001
2014-12-07,2.7880000000000003
2014-12-08,25.1776
2014-12-09,35.2028
2014-12-10,34.2536
2014-12-11,18.8924
2014-12-12,7.1964
2014-12-13,0.34480000000000005
2014-12-14,0.0252
2014-12-15,0.0
2014-12-16,1.5131999999999999
2014-12-17,6.732799999999998
2014-12-18,17.151200000000003
2014-12-19,12.1228
2014-12-20,37.23080000000001
2014-12-21,11.310799999999999
2014-12-22,3.5515999999999996
2014-12-23,31.992400000000004
2014-12-24,6.530400000000001
2014-12-25,3.0860000000000003
2014-12-26,5.3472
2014-12-27,21.602800000000002
2014-12-28,4.454000000000001
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-01,0.0
2015-01-02,6.692399999999999
2015-01-03,5.828399999999999
2015-01-04,59.85959999999999
2015-01-05,37.824
2015-01-06,0.3732
2015-01-07,0.0
2015-01-08,0.11399999999999999
2015-01-09,1.6500000000000004
2015-01-10,2.5944
2015-01-11,1.1484
2015-01-12,0.2648
2015-01-13,0.04
2015-01-14,0.3236
2015-01-15,15.295999999999998
2015-01-16,9.121599999999999
2015-01-17,28.630800000000004
2015-01-18,28.971200000000003
2015-01-19,8.5872
2015-01-20,0.0604
2015-01-21,1.5060000000000002
2015-01-22,5.3628
2015-01-23,42.986399999999996
2015-01-24,12.0012
2015-01-25,0.04
2015-01-26,0.0
2015-01-27,2.014
2015-01-28,0.3024
2015-01-29,0.0
2015-01-30,0.0764
2015-01-31,3.8123999999999993
2015-02-01,10.612400000000003
2015-02-02,15.065199999999999
2015-02-03,3.7464
2015-02-04,16.1356
2015-02-05,51.471199999999996
2015-02-06,47.171600000000005
2015-02-07,33.243199999999995
2015-02-08,8.047999999999998
2015-02-09,8.19
2015-02-10,5.79
2015-02-11,0.20920000000000002
2015-02-12,0.4192
2015-02-13,3.733999999999999
2015-02-14,1.4795999999999998
2015-02-15,0.0
2015-02-16,0.0
2015-02-17,0.0
2015-02-18,1.7024000000000001
2015-02-19,5.1344
2015-02-20,2.0644000000000005
2015-02-21,0.0
2015-02-22,0.0
2015-02-23,0.031200000000000002
2015-02-24,0.3972
2015-02-25,3.048399999999999
2015-02-26,2.961599999999999
2015-02-27,2.9852000000000003
2015-02-28,0.0
2015-03-01,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,0.0
2015-03-07,0.0
2015-03-08,0.0
2015-03-09,0.032
2015-03-10,0.8684000000000001
2015-03-11,9.429200000000002
2015-03-12,4.0676000000000005
2015-03-13,16.3832
2015-03-14,35.7076
2015-03-15,41.9744
2015-03-16,3.198
2015-03-17,3.4584
2015-03-18,1.1624
2015-03-19,10.842400000000003
2015-03-20,13.563600000000001
2015-03-21,20.4388
2015-03-22,6.8508
2015-03-23,5.4332
2015-03-24,4.6488
2015-03-25,16.41
2015-03-26,0.1384
2015-03-27,15.331599999999998
2015-03-28,11.801999999999998
2015-03-29,8.525599999999999
2015-03-30,8.5048
2015-03-31,10.3024
2015-04-01,7.1824
2015-04-02,0.4572
2015-04-03,5.079599999999999
2015-04-04,0.0444
2015-04-05,0.0
2015-04-06,0.25120000000000003
2015-04-07,0.1696
2015-04-08,0.0
2015-04-09,0.46959999999999996
2015-04-10,14.529999999999996
2015-04-11,14.2808
2015-04-12,3.2727999999999997
2015-04-13,9.513200000000001
2015-04-14,2.0452
2015-04-15,0.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-18,0.0
2015-04-19,0.0
2015-04-20,0.0
2015-04-21,2.4716000000000005
2015-04-22,2.5008000000000004
2015-04-23,11.0144
2015-04-24,14.264800000000003
2015-04-25,2.9728000000000003
2015-04-26,1.4268000000000003
2015-04-27,1.7979999999999998
2015-04-28,4.579199999999999
2015-04-29,4.766799999999998
2015-04-30,0.18
2015-05-01,0.0
2015-05-02,0.0
2015-05-03,0.0
2015-05-04,6.9568
2015-05-05,10.373999999999999
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,0.0
