datetime,prism,pnnl,daymet,conus,ucla,gridmet
1995-11-26,23.52245507367938,20.4099063873291,12.123323440551758,17.8159122467041,22.39111328125,28.691439688715946
1995-11-27,39.524374770844645,30.52283477783203,44.82390785217285,35.16482162475586,40.45069694519043,81.08093385214005
1995-11-28,83.8697456944285,85.82006454467773,127.50022315979004,97.91986465454102,117.21085166931152,161.7970817120622
1995-11-29,196.6725143251182,203.84209823608398,174.62034797668457,196.9786262512207,221.94985008239746,226.55603112840458
1995-11-30,259.366468417257,236.97897338867188,188.0361042022705,223.96159172058105,251.11126899719238,238.64844357976645
1995-12-01,275.4466729756609,271.5862350463867,201.3590383529663,240.67650032043457,272.9264087677002,249.9964980544746
1995-12-02,291.1775085296817,292.6190586090088,211.21324253082275,266.1299858093262,300.6846351623535,261.91361867704273
1995-12-03,304.165516170885,304.63192081451416,228.48944759368896,273.137903213501,318.2460746765137,281.97743190661475
1995-12-04,324.7551739429966,324.4063539505005,233.24302196502686,299.1342525482178,340.4983539581299,292.278793774319
