datetime,prism,pnnl,daymet,conus,ucla,gridmet
1990-11-21,6.554759084152674,6.8251800537109375,32.06130599975586,7.779177188873291,9.522934913635254,64.24182879377436
1990-11-22,64.65101344362044,54.650394439697266,56.553688049316406,64.7183609008789,84.35044860839844,77.26848249027238
1990-11-23,58.35394071940026,48.85634231567383,79.5405044555664,77.31169128417969,94.22506713867188,79.47470817120622
1990-11-24,111.98357554010862,78.42183685302734,64.14266204833984,77.68160247802734,75.99019622802734,89.752140077821
1990-11-25,58.599552635936845,18.921890258789062,15.55944538116455,11.279446601867676,17.00001335144043,8.252529182879382
1990-11-26,8.001074573050037,0.30984026193618774,9.833414077758789,0.3433881998062134,2.8743975162506104,9.276264591439682
1990-11-27,15.796456938264019,12.168928146362305,6.722414016723633,12.836858749389648,18.85622787475586,11.231712062256806
1990-11-28,5.216499046773345,5.280186176300049,13.946172714233398,4.586157321929932,6.903922080993652,6.092023346303501
1990-11-29,18.265669202131985,58.204811096191406,21.628448486328125,38.120540618896484,51.353614807128906,44.21575875486384
