datetime,CONUS_hourly_precip_mm,UCLA_hourly_precip_mm,PNNL_hourly_precip_mm
2006-11-05 10:00:00,2.8402503,0.59550726,0.6873232
2006-11-05 11:00:00,1.5317878,0.46071172,1.0277108
2006-11-05 12:00:00,0.81440306,0.3982913,1.0248624
2006-11-05 13:00:00,0.880792,0.32701764,0.97150105
2006-11-05 14:00:00,0.81568795,0.20810854,0.8737952
2006-11-05 15:00:00,0.46028098,0.13836716,0.66146076
2006-11-05 16:00:00,0.22374187,0.11359001,0.5242899
2006-11-05 17:00:00,0.19265495,0.06517605,0.34283787
2006-11-05 18:00:00,0.13617803,0.057342686,0.12924394
2006-11-05 19:00:00,0.08755265,0.042627763,0.08323852
2006-11-05 20:00:00,0.071811095,0.026965238,0.09289811
2006-11-05 21:00:00,0.036537014,0.012872034,0.08098227
2006-11-05 22:00:00,0.025424292,0.0046911435,0.06543458
2006-11-05 23:00:00,0.054139666,0.014198614,0.47296432
2006-11-06 00:00:00,0.3667162,0.0999474,1.5130794
2006-11-06 01:00:00,0.77256376,0.7580183,2.1193674
2006-11-06 02:00:00,1.0200373,1.5062224,2.8419404
2006-11-06 03:00:00,2.4756713,2.5595565,4.195799
2006-11-06 04:00:00,3.9060376,3.6714547,5.7269816
2006-11-06 05:00:00,4.7229543,5.295328,6.8088737
2006-11-06 06:00:00,6.386214,5.5908203,7.690251
2006-11-06 07:00:00,6.9290705,7.1324606,6.833569
2006-11-06 08:00:00,7.3278937,8.516092,6.072242
2006-11-06 09:00:00,4.1013856,6.0880547,5.9602447
2006-11-06 10:00:00,4.5681005,4.2068253,6.2942753
2006-11-06 11:00:00,5.3904896,3.282657,6.9446983
2006-11-06 12:00:00,5.986962,3.2870667,7.417738
2006-11-06 13:00:00,7.267497,4.220859,7.9062777
2006-11-06 14:00:00,7.645889,4.3240056,8.220855
2006-11-06 15:00:00,7.83887,3.8031676,8.061823
2006-11-06 16:00:00,8.505786,3.5640473,7.4145384
2006-11-06 17:00:00,8.234888,2.7417564,6.6935515
2006-11-06 18:00:00,8.979375,3.1281776,6.2195454
2006-11-06 19:00:00,8.2195015,4.958246,6.4432054
2006-11-06 20:00:00,6.8799887,4.1244693,7.1237364
2006-11-06 21:00:00,5.8870993,4.4208245,7.3333483
2006-11-06 22:00:00,5.005313,4.6902757,6.7796593
2006-11-06 23:00:00,2.4543612,4.1724706,6.723586
2006-11-07 00:00:00,1.4475906,3.920157,6.620296
2006-11-07 01:00:00,1.233369,3.6057842,6.331529
2006-11-07 02:00:00,0.8231876,3.886266,6.091209
2006-11-07 03:00:00,0.4385933,4.1800117,5.001653
2006-11-07 04:00:00,0.26741445,3.9202125,4.717474
2006-11-07 05:00:00,0.17948392,3.0292616,4.6140814
2006-11-07 06:00:00,0.14835417,2.1656978,4.488223
2006-11-07 07:00:00,0.085535124,1.3130064,4.4530993
2006-11-07 08:00:00,0.32769638,1.345461,4.3293686
2006-11-07 09:00:00,0.90979296,0.970369,3.8048637
2006-11-07 10:00:00,1.3771498,0.8873543,3.21452
2006-11-07 11:00:00,1.5283496,0.9711293,2.7436767
2006-11-07 12:00:00,1.4245952,0.99234307,2.4466722
2006-11-07 13:00:00,1.8367139,0.8522675,2.3287654
2006-11-07 14:00:00,2.6187534,0.8736317,2.342821
2006-11-07 15:00:00,2.3985105,0.6407321,2.4158726
2006-11-07 16:00:00,1.9474736,0.96255946,2.6954627
2006-11-07 17:00:00,1.3857812,0.8567726,3.076387
2006-11-07 18:00:00,1.1236548,0.7551733,4.1546116
2006-11-07 19:00:00,3.3869245,1.6782782,4.8467073
2006-11-07 20:00:00,3.025565,2.662009,4.2647743
2006-11-07 21:00:00,2.852699,2.654674,3.865107
2006-11-07 22:00:00,2.257855,2.3458462,3.3524077
2006-11-07 23:00:00,1.0981483,1.5837775,1.9350604
2006-11-08 00:00:00,0.58520377,0.5677159,0.5292605
2006-11-08 01:00:00,0.73062444,0.677635,0.38307077
2006-11-08 02:00:00,0.9506352,1.1532067,0.6813587
2006-11-08 03:00:00,1.7516327,1.5208181,0.26980492
2006-11-08 04:00:00,1.0571451,1.2487009,0.1702149
2006-11-08 05:00:00,0.5892308,1.1514807,0.2560842
2006-11-08 06:00:00,0.7468063,0.9721441,0.36404777
2006-11-08 07:00:00,0.9191635,0.7492869,0.5384982
2006-11-08 08:00:00,0.8634413,0.7158102,0.6213
2006-11-08 09:00:00,1.1872903,0.69676864,0.8373571
2006-11-08 10:00:00,0.48515898,0.6336768,1.133018
2006-11-08 11:00:00,0.2932073,0.5949486,0.8953705
2006-11-08 12:00:00,0.45827967,0.53899944,0.5554871
2006-11-08 13:00:00,0.603616,0.44271696,0.45033714
2006-11-08 14:00:00,0.5577061,0.34231398,0.11220461
2006-11-08 15:00:00,0.30204755,0.2813576,0.089461856
2006-11-08 16:00:00,0.09629846,0.24748728,0.096163735
2006-11-08 17:00:00,0.099485606,0.24053177,0.2340755
2006-11-08 18:00:00,0.1752137,0.27948418,0.2879096
2006-11-08 19:00:00,0.22104187,0.22817028,0.14755309
2006-11-08 20:00:00,0.22541724,0.15677798,0.04482396
2006-11-08 21:00:00,0.23696269,0.10936613,0.021191122
2006-11-08 22:00:00,0.1863482,0.108184345,0.04476247
2006-11-08 23:00:00,0.07696178,0.10366697,0.021682099
2006-11-09 00:00:00,0.0380785,0.07410462,0.016434316
2006-11-09 01:00:00,0.07133101,0.038276985,0.016878016
2006-11-09 02:00:00,0.05148647,0.03418467,0.018954111
2006-11-09 03:00:00,0.021696234,0.021173283,0.022242865
2006-11-09 04:00:00,0.0011996236,0.016356643,0.099356554
2006-11-09 05:00:00,0.00015532947,0.01633687,0.17355685
2006-11-09 06:00:00,0.0072726374,0.008597238,0.4025468
2006-11-09 07:00:00,0.031244861,0.01699144,0.40779203
2006-11-09 08:00:00,0.076340824,0.011966005,0.13019495
2006-11-09 09:00:00,0.09908058,0.006022395,0.028818918
2006-11-09 10:00:00,0.058975145,0.007590936,0.028530499
2006-11-09 11:00:00,0.008797396,0.003694184,0.06243802
2006-11-09 12:00:00,4.381561e-05,0.0029661218,0.10171374
2006-11-09 13:00:00,7.447506e-06,0.0046958146,0.09428193
2006-11-09 14:00:00,6.5873595e-05,0.008841067,0.060444053
2006-11-09 15:00:00,0.00023017633,0.0208256,0.043246914
2006-11-09 16:00:00,0.00042232362,0.052781086,0.03193634
2006-11-09 17:00:00,0.00033985067,0.073801935,0.070455655
2006-11-09 18:00:00,0.00092034944,0.08772916,0.08006676
2006-11-09 19:00:00,0.025363933,0.15632364,0.0763063
2006-11-09 20:00:00,0.051150504,0.22496796,0.06253022
2006-11-09 21:00:00,0.08169067,0.217659,0.035592724
2006-11-09 22:00:00,0.11370798,0.16985539,0.022299232
2006-11-09 23:00:00,0.13709377,0.11570226,0.013679064
2006-11-10 00:00:00,0.099638134,0.06891835,0.007929819
2006-11-10 01:00:00,0.053028364,0.030047046,0.007110888
2006-11-10 02:00:00,0.028804105,0.027280536,0.011458716
2006-11-10 03:00:00,0.020865303,0.030517422,0.029186834
2006-11-10 04:00:00,0.08870251,0.054533668,0.04529002
2006-11-10 05:00:00,0.15416333,0.080793105,0.02992069
2006-11-10 06:00:00,0.16131781,0.06034851,0.017936204
2006-11-10 07:00:00,0.16092463,0.062614754,0.10234245
2006-11-10 08:00:00,0.067249276,0.08151572,0.09253848
2006-11-10 09:00:00,0.013465339,0.051897477,0.07811732
2006-11-10 10:00:00,0.022295466,0.05673685,0.014121405
2006-11-10 11:00:00,0.0669549,0.107317865,0.0331462
2006-11-10 12:00:00,0.13639109,0.33943254,0.096311435
2006-11-10 13:00:00,0.3910564,1.0442535,0.035331447
2006-11-10 14:00:00,0.62674224,2.0944896,0.039858744
2006-11-10 15:00:00,1.2517765,2.5817008,0.15736376
2006-11-10 16:00:00,1.9885389,3.2080188,0.46155423
2006-11-10 17:00:00,2.6293862,4.0275946,0.6701561
2006-11-10 18:00:00,3.5712554,4.206862,0.847876
2006-11-10 19:00:00,4.172822,3.9278738,1.1888183
2006-11-10 20:00:00,4.1429577,3.2703462,1.7447202
2006-11-10 21:00:00,3.698103,2.8798704,2.3588629
2006-11-10 22:00:00,2.97705,2.559322,3.4373832
2006-11-10 23:00:00,2.1386967,2.1890364,4.7703667
2006-11-11 00:00:00,1.3041444,1.9455944,4.4094453
2006-11-11 01:00:00,0.8283907,1.9247029,3.7163107
2006-11-11 02:00:00,0.4761192,1.3840443,2.5115144
2006-11-11 03:00:00,0.17890202,1.0170095,1.4177539
2006-11-11 04:00:00,0.10593493,0.91183007,1.4177877
2006-11-11 05:00:00,0.16117866,0.9557332,1.3821696
2006-11-11 06:00:00,0.39228332,0.5717247,0.673071
2006-11-11 07:00:00,0.4881889,0.4783744,0.54300594
2006-11-11 08:00:00,0.5997669,0.61482364,0.83369374
2006-11-11 09:00:00,0.49111468,0.6389246,0.764244
2006-11-11 10:00:00,0.6102492,0.5822226,0.47308084
2006-11-11 11:00:00,0.29516825,0.5827886,0.7371403
2006-11-11 12:00:00,0.6904844,0.5606283,0.67850995
2006-11-11 13:00:00,0.5118323,0.8723576,0.50852
2006-11-11 14:00:00,0.35271165,1.1407542,0.51391584
2006-11-11 15:00:00,0.3900081,0.9640548,0.48246127
2006-11-11 16:00:00,0.71773976,0.97050196,0.61110574
2006-11-11 17:00:00,0.57097316,0.88095653,0.5434608
2006-11-11 18:00:00,0.3475711,0.64090824,0.7297863
2006-11-11 19:00:00,0.37331632,0.6396078,0.45437068
2006-11-11 20:00:00,0.54320437,0.6788722,0.36770982
2006-11-11 21:00:00,0.4444433,0.4338846,0.5913068
2006-11-11 22:00:00,0.4507183,0.40957612,0.7541535
2006-11-11 23:00:00,0.49787498,0.5750474,0.9379631
2006-11-12 00:00:00,0.3824283,0.9851423,0.6558025
2006-11-12 01:00:00,0.93778,1.3671514,0.6725533
2006-11-12 02:00:00,1.7348838,1.623877,0.86233467
2006-11-12 03:00:00,1.3644857,1.6389875,1.0535398
2006-11-12 04:00:00,0.8852954,1.6279008,1.4890934
2006-11-12 05:00:00,0.7634927,1.8197,1.6791093
2006-11-12 06:00:00,1.2963452,1.7859774,1.7218947
2006-11-12 07:00:00,2.1364036,1.8828144,1.9853638
2006-11-12 08:00:00,1.7993951,1.7266719,2.1246717
2006-11-12 09:00:00,1.6688923,1.7339214,2.0389524
2006-11-12 10:00:00,1.932399,1.7407374,2.0918498
2006-11-12 11:00:00,1.7599196,1.6599039,1.931407
2006-11-12 12:00:00,2.7227004,1.6972728,1.8211192
2006-11-12 13:00:00,3.0096579,1.7698581,1.2738818
2006-11-12 14:00:00,2.2330077,1.8342378,2.085061
2006-11-12 15:00:00,3.0119467,1.8442017,1.4550297
2006-11-12 16:00:00,2.95219,2.0308375,1.91512
2006-11-12 17:00:00,2.9229765,2.1958728,1.4919544
2006-11-12 18:00:00,2.5985281,2.3697212,1.4775655
2006-11-12 19:00:00,2.580104,2.5398488,0.8579725
2006-11-12 20:00:00,2.6261961,2.5243874,1.3542435
2006-11-12 21:00:00,2.5117383,2.517441,1.7870436
2006-11-12 22:00:00,2.0912259,2.235088,1.0741779
2006-11-12 23:00:00,1.404212,2.2215312,0.596117
