datetime,CONUS_hourly_precip_mm,UCLA_hourly_precip_mm,PNNL_hourly_precip_mm
2003-10-21 02:00:00,6.106867,6.879795,2.590484
2003-10-21 03:00:00,6.4041076,5.0195837,2.2988148
2003-10-21 04:00:00,5.369913,4.1588054,1.3131942
2003-10-21 05:00:00,4.344596,5.150516,0.8915003
2003-10-21 06:00:00,2.842395,5.5072646,0.45184758
2003-10-21 07:00:00,2.2632334,4.341272,0.36792225
2003-10-21 08:00:00,2.0202444,3.015041,0.3328111
2003-10-21 09:00:00,2.4309924,2.490368,0.3039222
2003-10-21 10:00:00,2.8707662,2.6645505,0.28085575
2003-10-21 11:00:00,3.003239,2.0133643,0.13160107
2003-10-21 12:00:00,1.3905321,1.8402588,0.07379618
2003-10-21 13:00:00,0.78576034,1.7266501,0.06730427
2003-10-21 14:00:00,0.52595735,1.1528118,0.02993083
2003-10-21 15:00:00,0.48286194,0.9394623,0.09028376
2003-10-21 16:00:00,0.20911637,0.6700877,0.12062452
2003-10-21 17:00:00,0.16953485,0.40803108,0.14956906
2003-10-21 18:00:00,0.09657862,0.32466343,0.19375117
2003-10-21 19:00:00,0.04015201,0.19324042,0.11945793
2003-10-21 20:00:00,0.021541372,0.11508116,0.035762258
2003-10-21 21:00:00,0.0070859664,0.061641615,0.009344957
2003-10-21 22:00:00,0.0013531809,0.017724484,0.006690408
2003-10-21 23:00:00,0.00019172256,0.0011749268,0.0030431235
2003-10-22 00:00:00,1.910102e-05,4.9824616e-06,0.0008722832
2003-10-22 01:00:00,7.5404905e-06,0.0,0.0004811012
2003-10-22 02:00:00,2.6143322e-05,0.00043378558,0.000103125785
2003-10-22 03:00:00,9.10187e-06,0.00030206173,9.972667e-07
2003-10-22 04:00:00,1.3727925e-05,0.00028835997,0.00025080354
2003-10-22 05:00:00,1.3477398e-05,0.00090743083,0.0010516294
2003-10-22 06:00:00,9.995e-06,0.0014408657,0.00021269517
2003-10-22 07:00:00,1.8468343e-06,0.0013851244,8.95316e-05
2003-10-22 08:00:00,5.787263e-07,0.0008565163,0.00022138341
2003-10-22 09:00:00,5.797022e-07,0.0004745795,0.00038167604
2003-10-22 10:00:00,2.5195573e-07,0.0002432064,0.0025017716
2003-10-22 11:00:00,3.915919e-09,6.8820256e-05,0.0048538996
2003-10-22 12:00:00,0.0,0.0,0.009042954
2003-10-22 13:00:00,0.0,0.0,0.018494666
2003-10-22 14:00:00,4.8224647e-06,0.0,0.057236582
2003-10-22 15:00:00,0.00039636326,0.0,0.17693889
2003-10-22 16:00:00,0.0015084787,0.0,0.38351136
2003-10-22 17:00:00,0.0028779728,5.1070234e-05,0.18909974
2003-10-22 18:00:00,0.0019152665,0.00022732481,0.047406938
2003-10-22 19:00:00,0.0012404035,9.1552734e-05,0.20520248
2003-10-22 20:00:00,0.0010432507,0.010810073,0.3098992
2003-10-22 21:00:00,0.00090020115,0.16131623,0.9461323
2003-10-22 22:00:00,0.00038657448,1.3468449,1.9275045
2003-10-22 23:00:00,0.0005766644,1.9877762,2.5067704
2003-10-23 00:00:00,0.33828864,1.7914281,2.2021952
2003-10-23 01:00:00,2.4101114,2.5762675,1.3753331
2003-10-23 02:00:00,4.0253706,2.5611718,0.8385412
2003-10-23 03:00:00,2.8442028,2.8550045,0.8420749
2003-10-23 04:00:00,2.2532554,2.3172762,1.2452114
2003-10-23 05:00:00,0.7923611,1.179167,1.8535032
2003-10-23 06:00:00,0.3830989,0.615569,2.021967
2003-10-23 07:00:00,0.32215413,0.58768106,1.4712012
2003-10-23 08:00:00,0.049959544,0.1905938,1.3530678
2003-10-23 09:00:00,0.081880845,0.114832975,0.9887572
2003-10-23 10:00:00,0.042116255,0.10049641,0.48011252
2003-10-23 11:00:00,0.022840213,0.090790726,0.11005638
2003-10-23 12:00:00,0.10271505,0.0713585,0.03131499
2003-10-23 13:00:00,0.18546371,0.07116622,0.011102801
2003-10-23 14:00:00,0.38067594,0.11850894,0.03663292
2003-10-23 15:00:00,0.37533632,0.1506083,0.18372744
2003-10-23 16:00:00,0.5556608,0.19036117,0.6941709
2003-10-23 17:00:00,1.0863944,0.28470674,0.5418271
2003-10-23 18:00:00,1.134167,0.39460784,0.4255758
2003-10-23 19:00:00,0.63028216,0.42598894,0.5770627
2003-10-23 20:00:00,0.43552747,0.36164123,0.6170591
2003-10-23 21:00:00,0.3862381,0.30775297,0.30923674
2003-10-23 22:00:00,0.20976295,0.28163442,0.19261278
2003-10-23 23:00:00,0.03271749,0.17771897,0.044669684
2003-10-24 00:00:00,0.05486967,0.07412657,0.03169627
2003-10-24 01:00:00,0.018909562,0.044920318,0.06616275
2003-10-24 02:00:00,0.010131379,0.020038527,0.029471304
2003-10-24 03:00:00,0.0034232908,0.010198165,0.009576431
2003-10-24 04:00:00,0.00025719288,0.008539005,0.011957223
2003-10-24 05:00:00,7.4618314e-05,0.007951697,0.02268701
2003-10-24 06:00:00,2.2194833e-06,0.008651422,0.018535513
2003-10-24 07:00:00,1.2492661e-06,0.0054013,0.014921287
2003-10-24 08:00:00,4.850748e-07,0.003641868,0.015685102
2003-10-24 09:00:00,2.0042062e-07,0.0035686882,0.0065394905
2003-10-24 10:00:00,3.2849516e-07,0.003660708,0.0038343177
2003-10-24 11:00:00,8.2520023e-07,0.0039358335,0.002203677
2003-10-24 12:00:00,1.0206581e-06,0.0042210794,0.0014538302
2003-10-24 13:00:00,4.804957e-07,0.004151013,0.0012570686
2003-10-24 14:00:00,3.626536e-07,0.0031461131,0.0011099342
2003-10-24 15:00:00,1.317869e-07,0.0023607526,0.0007008839
2003-10-24 16:00:00,1.5038292e-08,0.001183646,0.00021284413
2003-10-24 17:00:00,6.0571326e-11,6.913166e-05,8.06425e-06
2003-10-24 18:00:00,0.0,0.0,2.5373958e-10
2003-10-24 19:00:00,0.0,0.0,5.785359e-18
2003-10-24 20:00:00,0.0,0.0,0.0
2003-10-24 21:00:00,0.0,0.0,0.0
2003-10-24 22:00:00,0.0,2.740354e-05,0.0
2003-10-24 23:00:00,0.0,0.0005801454,0.0
2003-10-25 00:00:00,0.0,0.00028509024,0.0
2003-10-25 01:00:00,0.0,1.1677645e-05,7.3807805e-06
2003-10-25 02:00:00,0.0,4.04825e-06,0.00017563684
2003-10-25 03:00:00,0.0,0.0,0.00010559816
2003-10-25 04:00:00,0.0,0.0,1.9210373e-05
2003-10-25 05:00:00,0.0,0.0,4.746423e-05
2003-10-25 06:00:00,0.0,8.719308e-06,1.0560315e-05
2003-10-25 07:00:00,0.0,5.729831e-05,1.879988e-05
2003-10-25 08:00:00,0.0,0.0,0.00017166181
2003-10-25 09:00:00,0.0,0.0,0.00021485086
2003-10-25 10:00:00,0.0,0.0,0.00016915065
2003-10-25 11:00:00,8.8701375e-09,0.0,0.00034978293
2003-10-25 12:00:00,4.2465942e-08,0.0,0.002573883
2003-10-25 13:00:00,1.2501563e-07,0.0,0.0022710057
2003-10-25 14:00:00,9.6474324e-08,0.0,0.00034913857
2003-10-25 15:00:00,0.0,0.00015196508,5.8982555e-06
2003-10-25 16:00:00,0.0,0.00017563178,2.9320962e-10
2003-10-25 17:00:00,0.0,0.0,1.7440785e-08
2003-10-25 18:00:00,0.0,0.0,3.384308e-08
2003-10-25 19:00:00,0.0,0.0,3.947307e-09
2003-10-25 20:00:00,0.0,0.0,1.5603703e-08
2003-10-25 21:00:00,0.0,0.0,3.139482e-07
2003-10-25 22:00:00,0.0,0.0,3.1769198e-06
2003-10-25 23:00:00,0.0,0.0,3.7047936e-05
2003-10-26 00:00:00,0.0,0.0,0.00012816305
2003-10-26 01:00:00,0.0,0.0,0.00083656533
2003-10-26 02:00:00,0.0,0.0,0.001173645
2003-10-26 03:00:00,0.0,4.671058e-05,0.00046285792
2003-10-26 04:00:00,0.0,0.0006131542,0.0002242502
2003-10-26 05:00:00,0.0,0.0010964529,7.347301e-05
2003-10-26 06:00:00,0.0,0.001299177,8.3068535e-06
2003-10-26 07:00:00,0.0,0.0012618084,0.0
2003-10-26 08:00:00,0.0,0.0010805714,0.0
2003-10-26 09:00:00,1.9873417e-08,0.0008585404,0.0
2003-10-26 10:00:00,7.345766e-08,0.00070501835,0.0
2003-10-26 11:00:00,4.1698846e-07,0.00062000507,0.0
2003-10-26 12:00:00,1.3585344e-06,0.0006184481,0.0
2003-10-26 13:00:00,5.320937e-06,0.0005957156,0.0
2003-10-26 14:00:00,2.0953596e-05,0.00056208397,0.0
2003-10-26 15:00:00,2.8468216e-05,0.0005493164,0.0
2003-10-26 16:00:00,2.244665e-05,0.0003462811,0.0
2003-10-26 17:00:00,6.7940423e-06,4.9824616e-06,0.0
2003-10-26 18:00:00,3.130332e-07,0.0,0.0
2003-10-26 19:00:00,0.0,0.0,0.0
2003-10-26 20:00:00,0.0,0.0,0.0
2003-10-26 21:00:00,0.0,0.0,0.0
2003-10-26 22:00:00,0.0,0.0,0.0
2003-10-26 23:00:00,0.0,0.0,0.0
2003-10-27 00:00:00,0.0,0.0,0.0
2003-10-27 01:00:00,0.0,0.0,2.3028142e-05
2003-10-27 02:00:00,0.0,0.0,9.4256604e-05
2003-10-27 03:00:00,0.0,0.0,0.00026384863
2003-10-27 04:00:00,0.0,4.359654e-06,0.00019120685
2003-10-27 05:00:00,0.0,0.00037461883,8.92721e-06
2003-10-27 06:00:00,9.1005816e-08,0.0009133475,0.0
2003-10-27 07:00:00,4.1462482e-07,0.0019157565,0.0
2003-10-27 08:00:00,5.5531586e-07,0.0032613326,3.7961943e-06
2003-10-27 09:00:00,1.7319861e-06,0.004164404,5.089166e-05
2003-10-27 10:00:00,5.3120134e-06,0.0052824994,0.000103676466
2003-10-27 11:00:00,1.1488409e-05,0.009762978,0.00024608528
2003-10-27 12:00:00,0.00034759805,0.014498185,0.0005811671
2003-10-27 13:00:00,0.007516949,0.025772095,0.00136423
2003-10-27 14:00:00,0.0029098603,0.058505155,0.0038109366
2003-10-27 15:00:00,9.516986e-05,0.102877714,0.008827212
2003-10-27 16:00:00,0.0038405503,0.14845462,0.01750728
2003-10-27 17:00:00,0.010808438,0.1903945,0.024418708
2003-10-27 18:00:00,0.006604386,0.21312994,0.02873118
2003-10-27 19:00:00,0.012893774,0.27997884,0.05252418
2003-10-27 20:00:00,0.031036004,0.3272238,0.053347193
2003-10-27 21:00:00,0.013405683,0.30019814,0.036364827
2003-10-27 22:00:00,0.0032281275,0.26089555,0.018186131
2003-10-27 23:00:00,0.0012748116,0.2096201,0.012488873
2003-10-28 00:00:00,0.0011314864,0.18338418,0.016699903
2003-10-28 01:00:00,0.0008306522,0.18218543,0.029710505
2003-10-28 02:00:00,0.0010193862,0.17065445,0.117824495
2003-10-28 03:00:00,0.008591614,0.15707849,0.59421027
2003-10-28 04:00:00,0.03222669,0.18139446,1.1099117
2003-10-28 05:00:00,0.08185091,0.2452584,1.2184538
2003-10-28 06:00:00,0.19886145,0.32867417,0.93996936
2003-10-28 07:00:00,0.21387377,0.3689949,0.86742556
2003-10-28 08:00:00,0.29359543,0.47394437,1.1528751
2003-10-28 09:00:00,0.37615678,0.6902159,1.7814323
2003-10-28 10:00:00,0.46919245,0.9240092,2.298705
2003-10-28 11:00:00,0.94728076,1.4992574,2.6258848
2003-10-28 12:00:00,1.8167839,1.9957691,3.1736164
2003-10-28 13:00:00,2.7268145,2.1916184,3.096044
2003-10-28 14:00:00,3.181083,2.2307317,2.7256887
2003-10-28 15:00:00,4.201765,2.4244971,2.421879
2003-10-28 16:00:00,4.718097,2.855111,1.7812439
2003-10-28 17:00:00,4.510482,3.1390836,1.445848
2003-10-28 18:00:00,4.14827,2.7129376,1.0328387
2003-10-28 19:00:00,2.802549,1.9351866,0.6121585
2003-10-28 20:00:00,1.5410907,1.3722863,0.50346863
2003-10-28 21:00:00,0.7961659,1.1514624,0.46522838
2003-10-28 22:00:00,0.40295798,0.87653893,0.36883673
2003-10-28 23:00:00,0.25849456,0.82823616,0.25517282
