date,ar_scale,discharge_cfs,prism_3d_tot,daymet_3d_tot,pnnl_3d_tot,conus_3d_tot,ucla_3d_tot,gridmet_3d_tot,hrrr_3d_tot
1988-01-14,3.0,9380,59.53487396240234,70.3159408569336,83.12028503417969,99.76475524902344,89.37648010253906,107.35428015564204,
1988-01-15,3.0,26300,100.95320129394533,76.03771209716797,108.40065002441406,118.1562957763672,110.2048797607422,110.06284046692608,
1988-01-20,1.0,11200,10.10814094543457,16.271770477294922,19.18340492248535,15.745452880859377,21.32747459411621,22.405642023346296,
1988-01-22,1.0,10800,21.028783798217773,26.50337600708008,36.43494415283203,29.766998291015625,38.28514862060547,37.147470817120606,
1988-01-27,2.0,10900,0.8553272485733032,3.354155302047729,11.104578018188477,0.1448806077241897,5.413669586181641,2.2108949416342423,
1988-01-28,2.0,9370,4.155622005462647,17.258625030517578,39.02999114990234,7.546903610229492,15.039602279663086,21.64474708171204,
1988-02-03,0.0,13100,16.311643600463867,15.116790771484377,10.723159790039062,9.95494556427002,13.819860458374023,15.655058365758755,
1988-02-04,0.0,10000,12.441731452941896,15.116790771484377,13.103440284729004,9.987481117248535,13.85111141204834,14.788521400778212,
1988-02-06,0.0,8410,3.026542901992798,13.32423210144043,8.215892791748047,3.3973617553710938,2.7287039756774902,5.1488326848249,
1988-02-11,0.0,14300,45.056732177734375,29.46961975097656,94.2708740234375,43.93230056762695,60.715240478515625,20.790856031128413,
1988-02-14,1.0,15300,32.88722610473633,40.383079528808594,51.30293273925781,42.89037322998047,49.537296295166016,69.54105058365761,
1988-02-15,1.0,16400,49.32162857055664,37.840431213378906,81.96430969238281,67.89981079101562,75.79849243164062,70.44883268482494,
1988-02-20,0.0,11800,8.345586776733398,2.219646692276001,5.151975631713867,2.8384478092193604,5.603515625,0.2832684824902728,
1988-02-22,0.0,13400,0.15475594997406,0.0,0.0655175149440765,0.0085494518280029,0.0685147643089294,0.3601167315175095,
